message_data
"""What are your services?"""
"""What are your services?"""
"""Contact with me after 6 p.m"""
"""What are your services?"""
"""Interested"""
"""Suggestion and discussion"""
"""About my place"""
"""Tell me more about your business?"""
"""What are your services?"""
"""What are your services?"""
"""How can I avail Online Interior Design Consultation?"""
"""What are your services?"""
"""Tell me more about your business?"""
"""How can I avail Online Interior Design Consultation?"""
"""01620913592"""
"""What are your services?"""
"""Online Interior Design Consultation"""
"""Tell me more about your business?"""
""""""
"""What are your services?"""
"""\u0986\u09aa\u09a8\u09be\u09b0\u09be \u0995\u09bf \u09b2\u0995\u09cd\u09b7\u09cd\u09ae\u09c0\u09aa\u09c1\u09b0 \u09b8\u09a6\u09b0\u09c7 \u09b8\u09be\u09b0\u09cd\u09ad\u09bf\u09b8 \u09a6\u09c7\u09a8?"""
"""Oh"""
"""What are your services?"""
"""7000 r package ta details ta bolen"""
"""What are your services?"""
"""Tell me more about your business?"""
"""Tell me more about your business?"""
"""Hello"""
"""Tell me more about your business?"""
"""How can I avail Online Interior Design Consultation?"""
"""How can I avail Online Interior Design Consultation?"""
"""Tell me more about your business?"""
"""Noted"""
"""I have a really small room that I need to decorate. Like 120 sq feet. And as I live with my in laws, that's literaaly all the space I can use in the whole house for all my stuff. I would need to buy new furnitures for my room as well. Do you provide furniture store recommendations with your plans?"""
"""Thank you for the information"""
"""What are your services?"""
"""Well com sir"""
"""What are your services?"""
"""What are your services?"""
"""\u0986\u09ae\u09be\u0995\u09c7 \u0995\u09bf \u0995\u09b0\u09a4\u09c7 \u09b9\u09ac\u09c7"""
"""01690137332"""
"""apnara je boltesen 7000tk ghor shajiye diben... details e describe korben..01302689740 apon"""
"""tokhon ki charge ase"""
"""What are your services?"""
""""""
"""bujhi nai"""
"""iktu explain korbe"""
"""just idea not product"""
"""What are your services?"""
"""Pause questions"""
"""How can I avail Online Interior Design Consultation?"""
"""\u0986\u09ae\u09be\u09b0 \u09b0\u09c1\u09ae \u09b8\u09be\u099c\u09be\u09a8\u09cb\u09b0 \u099c\u09a8\u09cd\u09af \u0995\u09bf\u099b\u09c1 \u0986\u0987\u09a1\u09bf\u09df\u09be \u09a6\u09bf\u09a8"""
"""Tell me more about your business?"""
"""What are your services?"""
"""You will provide service?"""
"""What are your services?"""
"""Kivabe via providing or delivery product"""
"""Tell me more about your business?"""
""""""
"""Amr lagbana"""
"""What are your services?"""
"""Tell me more about your business?"""
"""Prople come to the home and make interior design?"""
"""Do you work on furniture polish?"""
"""What are your services?"""
"""Tell me more about your business?"""
"""Via providing solution or delivery product?"""
"""Ka vi apni"""
"""Kr vi"""
"""Bi"""
"""Online Interior Design Consultation"""
"""What are your services?"""
"""What are your services?"""
"""\u0995\u09be\u0987\u09a8\u09cd\u09a1\u09b2\u09bf \u09af\u09a6\u09bf \u098f\u0995\u099f\u09c1 \u09ac\u09b2\u09a4\u09c7\u09a8"""
"""Interior Design"""
"""What are your services?"""
"""What are your services?"""
"""Tell me more about your business?"""
""""""
""""""
""""""
"""What are your services?"""
"""\u09ad\u09be\u09b2\u09cb \u09b9\u09a4"""
