message_data
"""01748187525"""
"""Okay."""
"""Can I see some demo of your work?"""
"""i need online interior design service"""
"""?"""
"""will contact you later"""
"""Yes  help"""
"""Hello"""
"""?"""
""""""
"""Accha."""
"""Yeah true. But still need a high level idea. Minimal and simple design er korabo."""
"""Hello"""
"""Want this service"""
""""""
"""01748187525"""
"""Pause questions"""
""""""
"""Apnader prices gulo ki shudhu 1 room er jonno"""
"""Online Interior Design Consultation"""
"""Thanks for the Info."""
"""What are your services?"""
""""""
"""do you design office"""
"""ok"""
"""hi"""
"""Tell me more about your business?"""
"""I need help to complete the interior of the house"""
"""Ami 3500/- package nite agrohi"""
"""What are your services?"""
"""Tell me more about your business?"""
""""""
"""\u0986\u09b8\u09c1\u09a8 imo-\u09a4\u09c7 \u09ad\u09bf\u09a1\u09bf\u0993 \u099a\u09cd\u09af\u09be\u099f \u0993 \u099f\u09c7\u0995\u09cd\u09b8\u099f \u0995\u09b0\u09bf! \u09ac\u09bf\u09a8\u09be\u09ae\u09c2\u09b2\u09cd\u09af\u09c7\u09b0 \u0985\u09cd\u09af\u09be\u09aa\u099f\u09be \u09a8\u09bf\u09df\u09c7 \u09a8\u09bf\u09a8 https://imo.onelink.me/7QOl/icm"""
"""Design charge kmn hobe"""
"""\u0995\u09c7"""
"""No problem!"""
""""""
"""Online Interior Design Consultation"""
"""Apnader contact number ta diben please"""
"""ji blo"""
"""No thanks"""
"""No. No sar"""
"""Commercial Design Consultation"""
""""""
"""No"""
"""Commercial Design Consultation"""
"""Hi! How to get your service?"""
"""01612687028"""
"""Ok"""
"""Baiya amr a 10000dm dan \nUid 2498191815"""
"""By"""
"""Xxx.com"""
"""Ok"""
""""""
"""What are your services?"""
"""Ok\nHere is my number \n01770277287"""
"""I have a blank drawing room to decorate"""
"""\u0964"""
""""""
"""Can you tell me more about your ad?"""
"""Hmhm apne amr a 10000 Diamond topap kore dan. \nDowa dibane"""
"""Onek boro dowa dibane"""
"""Hilo"""
"""Ok"""
"""By"""
"""By"""
"""Ok"""
"""How can I avail Online Interior Design Consultation?"""
"""khi pblm kthai"""
"""Can you tell me more about your ad?"""
"""Nice"""
"""Commercial Design Consultation"""
"""Commercial Design Consultation"""
"""Beter agulo hobe ki"""
"""Hello \ud83d\udc4b \nCan you help for design my home work station"""
""""""
""""""
"""Interior Design"""
""""""
"""Plz"""
"""It's ok"""
"""\ud83d\ude20\ud83d\ude21"""
"""no thanks"""
"""Online Interior Design Consultation"""
"""\u099a\u099f\u09cd\u099f\u0997\u09cd\u09b0\u09be\u09ae\u09c7 \u0986\u099b\u09c7"""
""""""
"""hi"""
"""Contact 01676421233"""
"""Commercial Design Consultation"""
"""Ekti proshno holo apnara ki bashay eshe space dekhe javen ?\nOr will it be Just via photos"""
"""Tell me more about your business?"""
"""What are your services?"""
"""How can I avail Online Interior Design Consultation?"""
"""No tnx"""
"""Ff daimon lagbe amr"""
"""Pause questions"""
""""""
""""""
""""""
""""""
""""""
"""No"""
"""Pp"""
"""\u0995\u09c7 \u0986\u09aa\u09a8\u09c7"""
"""What are your services?"""
"""What are your services?"""
"""What are your services?"""
"""How much It's cost"""
"""Tell me more about your business?"""
"""Pause questions"""
"""I love you,,,P"""
""""""
