message_data
"""We would like to call"""
"""Interior Design"""
"""Can you tell me more about your ad?"""
"""Pause questions"""
""""""
"""Hlw"""
""""""
"""What are your services?"""
"""What are your services?"""
"""What are your services?"""
"""How can I avail Online Interior Design Consultation?"""
"""\u098f\u09ae\u09a8 \u0995\u09c0 \u09aa\u09b8\u09bf\u09ac\u09b2 \u0985\u09b2\u09b0\u09c7\u09a1\u09bf \u098f\u0995\u09cd\u09b8\u09bf\u09b8\u099f\u09c7\u09a1 \u09ab\u09be\u09b0\u09cd\u09a8\u09bf\u099a\u09be\u09b0 \u09a6\u09bf\u09df\u09c7\u0987 \u0995\u09b0\u09be \u09af\u09be\u09ac\u09c7?"""
"""What are your services?"""
"""What are your services?"""
"""Tell me more about your business?"""
"""\u0986\u09b8\u09b8\u09be\u09b2\u09be\u09ae\u09c1 \u0986\u09b2\u09be\u0987\u0995\u09c1\u09ae \u09b8\u09cd\u09af\u09be\u09b0 \u0995\u09c7\u09ae\u09a8 \u0986\u099b\u09c7\u09a8 \u0995\u09be\u099c \u09a5\u09be\u0995\u09b2\u09c7 \u098f\u0995\u099f\u09be \u0995\u09be\u099c \u09a6\u09bf\u09ac\u09c7\u09a8 \u09aa\u09cd\u09b2\u09bf\u099c"""
"""\u099b\u09cb\u09b0 \u09ac\u09be\u09b8\u09be \u09b9\u09b2\u09c7 \u0995\u09c0\u09ad\u09be\u09ac\u09c7 \u0995\u09b0\u09ac\u09c7\u09a8?"""
"""\u0986\u09ae\u09be\u09b0 \u099b\u09cb\u09b0 \u09b0\u09c1\u09ae, \u0986\u09ac\u09be\u09b0 \u0993\u09df\u09be\u09b0\u09cd\u0995 \u09ab\u09cd\u09b0\u09ae \u09b9\u09cb\u09ae\u0964 \u09ac\u09c7\u09a1 \u09b8\u09b9, \u09a1\u09c7\u09b8\u09cd\u0995\u099f\u09aa \u09b8\u09c7\u099f\u09be\u09aa \u099f\u09be \u098f\u0995\u099f\u09c1 \u09b8\u09be\u09ab\u09cb\u0995\u09c7\u099f \u09ab\u09bf\u09b2 \u09a6\u09c7\u09df"""
"""\u0993\u0995\u09c7"""
"""\u0995\u09c7\u09ae\u09a8 \u0996\u09b0\u099a \u09aa\u09dc\u09ac\u09c7"""
""""""
"""Hlw"""
"""Regarding flat interior design"""
"""01708153858"""
"""Can't reach FB shared no"""
"""Okay"""
""""""
""""""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
""""""
"""Price"""
"""Eta ki apnader kace pabo ?"""
"""Amr ajker moddhe hole valo hoy"""
""""""
"""hi"""
""""""
"""01711423678"""
"""Tell me more about your business?"""
"""What are your services?"""
"""\u0986\u09ae\u09bf  \u0986\u09ae\u09be\u09b0 \u09ac\u09be\u09dc\u09bf \u099a\u09cc\u09ae\u09c1\u09b9\u09a8\u09c0 \u09a5\u09c7\u0995\u09c7 \u099a\u09cc\u09b0\u09be\u09b8\u09cd\u09a4\u09be"""
"""Interior Design"""
"""What are your services?"""
""""""
"""How much does it cost per square foot"""
"""Pause questions"""
"""Pause questions"""
"""Pause questions"""
"""Pause questions"""
""""""
"""Price plz"""
""""""
"""01954518706"""
"""hii"""
"""hi"""
""""""
"""Assalamo Alaikum"""
""""""
"""What are your services?"""
""""""
""""""
"""hi"""
"""Need to talk!"""
""""""
"""Prich koto"""
"""Hi, i am looking for interior design for our office."""
"""01918909387"""
"""Koto"""
"""hi"""
"""Online Interior Design Consultation"""
""""""
"""What is price & size this mirror pls"""
"""Hello can someone connect me with the sales team? I had some queries"""
"""Okki"""
"""Hello"""
"""Price?"""
""""""
"""\u09aa\u09cd\u09b0\u09b6\u09cd\u09a8 \u09aa\u099c \u0995\u09b0\u09c1\u09a8"""
"""Hello"""
"""I want a interior design for my bedroom"""
"""\u0986\u09aa\u09a8\u09bf \u0995\u09c7"""
"""Price"""
"""Pp"""
"""\u09b9"""
"""Where are you located?"""
"""Can I learn more about your business?"""
"""Price"""
"""\u0986\u09aa\u09a8\u09be\u09b0 \u09a8\u09be\u09ae \u0995\u09c0"""
"""floor rug picture"""
"""What are your services?"""
"""I want to decorate my room"""
""""""
"""Tell me more about your business?"""
"""What are your services?"""
""""""
"""Tell me more about your business?"""
"""What are your services?"""
"""Hello"""
"""What are your services?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Price?"""
"""Thank you \u2764\ufe0f"""
"""\u0995\u09bf \u0995\u09b0\u09a4\u09c7 \u09aa\u09be\u09b0\u09bf \u0986\u09ae\u09bf"""
"""Why you give sms"""
"""You no give sms"""
"""Pause questions"""
""""""
""""""
"""price"""
"""Can I learn more about your business?"""
""""""
""""""
"""What are your services?"""
"""Tell me more about your business?"""
"""How can I avail Online Interior Design Consultation?"""
"""\u0995\u09bf \u099d\u09bf\u09a8\u09be"""
"""What's the price of mirror collage?"""
"""Can I learn more about your business?"""
""""""
"""Interior Design"""
"""What are your services?"""
