message_data
"""Hi"""
"""Commercial Design Consultation"""
"""What are your services?"""
"""Hello can you tell me how much it will cost if u give me a 3d design for my 1500 square feet flar"""
"""U dont have to execute the design"""
"""01793771261"""
"""How can I avail Online Interior Design Consultation?"""
"""\u0986\u09aa\u09c1 \u0986\u09aa\u09a8\u09be\u09b0 \u099f\u09cd\u09b0\u09c7\u09a8\u09bf\u0982 \u09b8\u09c7\u09a8\u09cd\u099f\u09be\u09b0 \u0995\u09cb\u09a5\u09be\u09df?"""
"""Have any online  class"""
""""""
"""Hello there"""
""""""
"""I just need a 3d design"""
"""Ok"""
""""""
"""No"""
"""Thanks, Waiting for it\ud83d\udc9a"""
"""Can we talk over call as we talked?"""
"""hi"""
"""\u09a4\u09c1\u09ae\u09bf \u0986\u09ae\u09be\u09b0 \u09a6\u09c7\u09b6 \u0993 \u09ac\u09bf\u09a6\u09c7\u09b6 \u09b8\u09ac\u09be\u09b0 \u099c\u09a8\u09cd\u09af"""
"""\u09ad\u09be\u09b2\u09cb \u09aa\u09be\u09a4\u09cd\u09b0 \u09aa\u09be\u09a4\u09cd\u09b0\u09bf \u09a5\u09be\u0995\u09b2\u09c7 \u09a8\u0995 \u09a6\u09bf\u09ac\u09c7\u09a8"""
""""""
"""Course fee"""
"""Hi"""
"""Tell me more about your business?"""
""""""
"""You missed a call from Md Joynal."""
"""O.k next."""
"""Munjirim sahid"""
"""\ud83d\ude0a"""
""""""
"""kintu Ami to online outchorcing ar kaj kori na ki help nibo online kaj korle nitam apu"""
"""Online Interior Design Consultation"""
"""\u0986\u09b8\u09b8\u09be\u09b2\u09be\u09ae\u09c1 \u0986\u09b2\u09be\u0987\u0995\u09c1\u09ae"""
"""Hi"""
""""""
""""""
"""Hi"""
"""\u09b2\u09ae\u09ac\u09be\u09b0\u09a6\u09bf\u09df"""
""""""
"""hi"""
"""Online Interior Design Consultation"""
""""""
