message_data
"""Eta te fee lalgbe?"""
"""Age first stage koruk"""
"""Online Interior Design Consultation"""
"""Your cell number"""
""""""
"""Pause questions"""
"""Pause questions"""
"""ji ki"""
"""\ud83d\ude1c\ud83d\ude1c\ud83d\ude1c"""
"""K help baie"""
"""Ok bro"""
""""""
"""https://vt.tiktok.com/ZS8SrDGVN/"""
"""Tell me more about your business?"""
"""Tell me more about your business?"""
""""""
""""""
"""Ki vai"""
""""""
"""Online Interior Design Consultation"""
""""""
"""Pause questions"""
"""Pause questions"""
"""Pause questions"""
"""Pause questions"""
"""Pause questions"""
"""Pause questions"""
"""Pause questions"""
"""What are your services?"""
""""""
"""Online Interior Design Consultation"""
"""Pause questions"""
"""Pause questions"""
"""Pause questions"""
"""Pause questions"""
"""Online Interior Design Consultation"""
"""You're welcome!"""
"""?"""
"""Kirkm ide"""
"""How?"""
"""What are your services?"""
"""No"""
"""Wellcome"""
""""""
"""Online Interior Design Consultation"""
"""Ok"""
"""What are your services?"""
"""Tell me more about your business?"""
"""Hi"""
"""Hii"""
"""\u0995\u09bf \u09ad\u09be\u0987"""
"""\u09ac\u09c1\u099d\u09a4\u09c7 \u09aa\u09be\u09b0\u099b\u09bf \u09a8\u09be"""
"""Online Interior Design Consultation"""
""""""
"""Hello"""
""""""
"""bbhv"""
"""Job ta ki brother"""
"""Ki"""
""""""
""""""
"""lxk"""
"""\u0995\u09c7"""
"""\u099a\u09bf\u09a8\u09b2\u09be\u09ae\u0993\u09a8\u09be"""
"""\u09ac\u09b2\u09c7\u09a8"""
"""Ok wait dissi pic"""
"""Ok"""
"""Kalke amr exam ase 2 ta"""
"""Kalke ami ekdom e call dhorte parbo na"""
"""Ok"""
"""Tahole valo hoto"""
""""""
"""Anyone online?"""
"""Yes"""
"""\u0986\u09ae\u09be\u09b0 \u0995\u09b7\u09cd\u099f \u0995\u09bf \u0986\u09aa\u09a8\u09be\u09b0\u09be \u09a6\u09c1\u09b0 \u0995\u09b0\u09a4\u09c7 \u09aa\u09be\u09b0\u09ac\u09c7\u09a8 \u09a8\u09bf"""
"""Thanks"""
"""Ki \u099c\u09ac \u09ad\u09be\u0987  \u09ac\u09b2\u09c7 \u09a4\u09c7\u09be \u09a6\u09c7\u0995\u09bf"""
"""No help needed! U designed  this page such a way; if any one click ur pictures (!) it takes people to straight in the Inbox! \nSuch a irritating system!"""
"""Interior Design"""
"""hi"""
"""Apnar kach theke course korle certificate deben?!!"""
"""01715036099"""
"""I want to do interior for my flat"""
"""\u0986\u09aa\u09a8\u09be\u09a6\u09c7\u09b0 \u098f\u0996\u09be\u09a8\u09c7 \u0995\u09bf \u09ac\u09bf \u098f\u09b8 \u09b8\u09bf \u09b0\u09be\u09a8\u09bf\u0982 \u0986\u09b0\u09cd\u0995\u09bf\u099f\u09c7\u0995\u09cd\u099f \u09a6\u09c7\u09b0 \u0987\u09b0\u09cd\u099f\u09be\u09a8\u09bf \u0995\u09b0\u09be\u09b0 \u09b8\u09c1\u09af\u09cb\u0997 \u0986\u099b\u09c7"""
"""01712946425"""
""""""
"""\u0986\u09aa\u09a8\u09be\u09b0\u09be \u09a8\u09bf\u099c\u09c7\u09b0\u09be\u0987 \u09ac\u09bf\u099c\u09a8\u09c7\u09b8  \u0995\u09b0\u09c7\u09a8? \u09a8\u09be \u0995\u09bf \u09b6\u09be\u0996\u09be \u0993 \u0986\u099b\u09c7 \u09ac\u09bf\u09ad\u09bf\u09a8\u09cd\u09a8  \u09b8\u09cd\u09a5\u09be\u09a8\u09c7?"""
""""""
"""& how do you guys work"""
"""so i\u2019m here to tou"""
"""Online Interior Design Consultation"""
"""\u09b9\u09be\u09df"""
"""Home Interior kora jay na furniture theke start kore everything"""
"""Offline solution ki kora hoy?"""
"""hlw"""
"""How u can help me"""
"""Ok"""
"""Do u provide quotations??"""
"""Thank you"""
"""How much is the price per s/f for a full interior solution"""
