message_data
"""How can I avail Online Interior Design Consultation?"""
"""2800 tk ey ki ki dewa hoy bhaiya"""
"""What are your services?"""
"""Apnder package ache ki"""
"""What are your services?"""
"""What are your services?"""
"""Do u have product list with price"""
"""What are your services?"""
"""Hii"""
"""\ud83d\ude44"""
"""\u09ac\u09be\u0982\u09b2\u09be \u0995\u09a5\u09be \u09ac\u09b2\u09cb \u09ae\u09c7\ud83d\ude0f"""
"""How can I avail Online Interior Design Consultation?"""
"""Ki ki thakbe"""
"""\u0986\u09ae\u09bf \u0987\u0982\u09b0\u09c7\u099c\u09bf \u09aa\u09be\u09b0\u09bf \u09a8\u09be\ud83e\udd23"""
""""""
"""What are your services?"""
"""What are your services?"""
"""?"""
"""how"""
"""How can I avail Online Interior Design Consultation?"""
"""How can I avail Online Interior Design Consultation?"""
"""How can I avail Online Interior Design Consultation?"""
"""Product gulo ki ki"""
"""Tell me more about your business?"""
"""What are your services?"""
""""""
"""Tell me more about your business?"""
"""How can I avail Online Interior Design Consultation?"""
"""How can I avail Online Interior Design Consultation?"""
"""No Thanks"""
"""No"""
"""\u09b8\u09b0\u09bf"""
"""Hi"""
"""Wall er rong ki bashay aisha kore diye jaben?"""
"""My contact number is 01719223563\nMy location is in uttara, i want to design the kitchen area and few cabinets"""
""""""
"""\u0986\u09ae\u09bf \u09aa\u09b0\u09cd\u09a6\u09be\u09b0 \u09ac\u09cd\u09af\u09be\u09aa\u09be\u09b0\u09c7 \u098f\u0995\u099f\u09c1 \u099c\u09be\u09a8\u09a4\u09c7 \u099a\u09be\u099a\u09cd\u099b\u09bf\u09b2\u09be\u09ae"""
"""What are your services?"""
"""Tell me more about your business?"""
"""Business purpus"""
"""What are your services?"""
"""\u0986\u09aa\u09a8\u09be\u09a6\u09c7\u09b0 \u09ae\u09c2\u09b2 \u0995\u09be\u099c\u099f\u09be \u0995\u09bf"""
"""\u0993\u0993"""
"""Apnar page a like,comment, share ba review lakba\ud83e\udd70??"""
"""N"""
"""hlw"""
"""What are your services?"""
"""What are your services?"""
"""Is your service available to sylhet ?"""
"""?"""
"""What are your services?"""
"""What are your services?"""
"""Tell me more about your business?"""
"""You missed a video chat with \u00c6rz\u00eft."""
"""Pause questions"""
"""Commercial Design Consultation"""
"""Tell me more about your business?"""
"""What are your services?"""
"""Apnra ki colour suggest kre thaken ? \nInterior nd exterior"""
"""What are your services?"""
"""Tell me more about your business?"""
"""Hi"""
"""Tell me more about your business?"""
"""\u09b9\u09be"""
"""Tell me more about your business?"""
"""What are your services?"""
"""What are your services?"""
"""What are your services?"""
"""What are your services?"""
"""Hlw"""
"""What are your services?"""
"""How can I avail Online Interior Design Consultation?"""
"""What are your services?"""
"""How can I avail Online Interior Design Consultation?"""
"""What are your services?"""
"""\ud83d\ude0d"""
"""What are your services?"""
"""What are your services?"""
"""What are your services?"""
"""What are your services?"""
"""How can I avail Online Interior Design Consultation?"""
